date,number of rooms,security level of the community,residence space,building space,noise level,waterfront,view,air quality level,aboveground space ,basement space,building year,decoration year,district,city,zip code,region,exchange rate,unit price of residence space,unit price of building space,total cost
2014/6/9 0:00,3,1.75,2050,3520,1,0,0,4,1070,980,1977,0,5404-5410 Beach Dr SW,Seattle,WA 98136,USA,7.612623729,36.19854893,0.11530781,
2014/6/9 0:00,2,2,1870,6275,1,0,0,3,1870,0,2003,0,12524 231st Ave NE,Redmond,WA 98053,USA,6.988412056,43.54270672,0.227343127,
2014/6/9 0:00,4,3.5,3730,15029,2,0,2,3,2440,1290,1991,0,24702 132nd Ct SE,Kent,WA 98042,USA,6.026240576,23.29167949,0.843589053,
2014/6/9 0:00,3,2.5,2630,77972,2,0,0,3,2630,0,2004,2003,31611 NE Cherry Valley Rd,Duvall,WA 98019,USA,6.728984663,12.09833941,0.735493071,
2014/6/9 0:00,3,2.5,2670,47480,2,0,3,3,2670,0,1981,2013,16901-17007 NE 160th Pl,Woodinville,WA 98072,USA,7.749976536,27.76477121,0.082830947,
2014/6/9 0:00,4,2.5,3190,7399,2,0,0,3,3190,0,2006,0,27465 254th Way SE,Maple Valley,WA 98038,USA,7.990175679,22.59553611,0.574601651,
2014/6/9 0:00,3,2.5,2590,7237,2,0,0,3,2590,0,2004,2003,11331 19th Ave NE,Seattle,WA 98125,USA,7.216114951,31.37340816,0.644145582,
2014/6/9 0:00,3,1.75,2210,16200,1,0,0,3,1390,820,1958,2004,2022 123rd Ave SE,Bellevue,WA 98005,USA,6.216898631,43.45982855,0.276927206,
2014/6/9 0:00,3,2.5,2140,8925,2,0,0,3,2140,0,1991,0,23359 NE 24th Pl,Sammamish,WA 98074,USA,6.650144263,42.90400949,0.495678814,
2014/6/9 0:00,4,2.5,2380,13435,2,0,0,3,2380,0,1992,0,3008 233rd Ave SE,Issaquah,WA 98075,USA,6.252339931,41.46698791,0.368423271,
2014/6/9 0:00,4,2.5,2350,63162,2,0,0,4,2350,0,1994,0,21601-21799 NE 175th St,Woodinville,WA 98077,USA,6.754994002,36.88684313,0.150939183,
2014/6/9 0:00,4,3,3150,7778,2,0,0,3,3150,0,2000,0,24012 SE 13th Pl,Sammamish,WA 98075,USA,7.775881179,26.59921094,0.801547603,
2014/6/9 0:00,4,2.5,2800,246114,2,0,0,3,2800,0,1999,0,6209 284th Way NE,Carnation,WA 98014,USA,7.125972635,18.98195852,0.205415611,
2014/6/9 0:00,4,2.5,2610,33206,2,0,0,3,2610,0,1988,2000,21306 NE 69th Ct,Redmond,WA 98053,USA,7.574260836,27.78303323,0.773175998,
2014/6/9 0:00,4,3.25,2050,5000,2,0,0,4,1370,680,1987,0,427 27th Ave E,Seattle,WA 98112,USA,6.336532723,56.84786547,0.364627248,
2014/6/9 0:00,4,2.5,2030,3905,1.5,0,0,4,1630,400,1926,1993,3912 Ashworth Ave N,Seattle,WA 98103,USA,6.968049433,57.42368142,0.68848977,
2014/6/9 0:00,3,2.5,2630,10100,1,0,0,4,1580,1050,1967,0,14008 SE 45th Ct,Bellevue,WA 98006,USA,6.196501136,49.68591135,0.683533935,
2014/6/9 0:00,4,2.25,3160,34560,1,0,0,4,3160,0,1981,0,14461 156th Ave NE,Woodinville,WA 98072,USA,6.839009462,37.35824057,0.666963685,
2014/6/9 0:00,4,2.5,2730,4800,1.5,0,0,5,2230,500,1909,1988,2518 1st Ave W,Seattle,WA 98119,USA,7.85151515,44.66275044,0.601534253,
2014/6/9 0:00,3,2.5,2850,10474,1,0,0,4,1730,1120,1954,1979,9824 NE 13th St,Bellevue,WA 98004,USA,7.515001643,52.80409578,0.242082524,
2014/6/9 0:00,4,2.5,2740,16007,2,0,0,3,2740,0,1984,0,2557 Medina Cir,Medina,WA 98039,USA,7.222808552,57.80439034,0.700792536,
2014/6/9 0:00,4,2.5,4250,19387,2,0,2,4,3260,990,1972,0,9426 SE 52nd St,Mercer Island,WA 98040,USA,6.085811703,49.54398014,0.487854571,
2014/6/9 0:00,4,3.25,3300,15907,2,0,0,5,3300,0,1985,0,9213 SE 68th St,Mercer Island,WA 98040,USA,6.906343141,54.94887136,0.888992356,
2014/6/9 0:00,5,3.5,4220,26784,1,0,0,3,2110,2110,1958,2006,400 Detwiller Ln,Bellevue,WA 98004,USA,6.651917533,55.94446281,0.362460938,
2014/6/9 0:00,4,3.25,4130,112521,2,0,0,3,4130,0,1978,0,13117 NE 33rd St,Bellevue,WA 98005,USA,6.882413117,50.03118378,0.617104125,
2014/6/10 0:00,4,1,1120,2685,1,0,0,3,860,260,1939,1969,1006 N 5th St,Renton,WA 98057,USA,6.374312809,12.19846305,0.754445798,
2014/6/10 0:00,4,1,1200,7200,1.5,0,0,3,1200,0,1944,0,6815 S 120th Pl,Seattle,WA 98178,USA,6.607440613,12.43594583,0.772059007,
2014/6/10 0:00,3,1,1010,9450,1,0,0,4,1010,0,1959,0,27019 15th Ave S,Des Moines,WA 98198,USA,6.406716792,14.32375657,0.938401157,
2014/6/10 0:00,3,1,970,6600,1,0,0,3,970,0,1965,1993,13240 Occidental Ave S,Burien,WA 98168,USA,7.760490491,17.55195882,0.641839795,
2014/6/10 0:00,3,1.75,1330,9200,1,0,0,4,1330,0,1973,0,3301 20th St SE,Auburn,WA 98092,USA,6.032600255,16.10359906,0.969281611,
2014/6/10 0:00,3,1,920,9812,1,0,0,4,920,0,1962,0,34021 40th Ave S,Auburn,WA 98001,USA,6.39067457,28.77731016,0.483309868,
2014/6/10 0:00,3,1,970,7742,1,0,0,4,970,0,1967,0,31716 6th Ave S,Federal Way,WA 98003,USA,7.887001237,26.946171,0.225204527,
2014/6/10 0:00,3,1.75,1760,26055,1,0,0,3,920,840,1979,2014,18035 SE 262nd Pl,Covington,WA 98042,USA,6.674988236,17.65385594,0.101214282,
2014/6/10 0:00,3,1.75,1590,7560,1,0,0,3,1130,460,1984,0,12033 SE 223rd Dr,Kent,WA 98031,USA,6.508755778,22.6520967,0.316529771,
2014/6/10 0:00,3,2,1320,7200,1,0,0,5,1320,0,1975,0,12526 SE 232nd St,Kent,WA 98031,USA,7.40756976,25.43424911,0.057263374,
2014/6/10 0:00,3,1.75,2040,7281,1,0,0,3,1020,1020,1962,2003,4056 S 151st St,Tukwila,WA 98188,USA,6.177430096,16.90131457,0.889556467,
2014/6/10 0:00,2,1,1380,5000,1,0,0,3,870,510,1943,2002,3010 S Holden St,Seattle,WA 98108,USA,7.842671426,22.02956814,0.75424511,
2014/6/10 0:00,3,2.5,1560,4200,2,0,0,3,1560,0,2003,0,23620 SE 243rd Pl,Maple Valley,WA 98038,USA,7.27975189,21.3428419,0.870708439,
2014/6/10 0:00,4,2.25,1940,6206,2,0,0,3,1940,0,1990,2009,32900 19th Ave SW,Federal Way,WA 98023,USA,6.496471262,19.63915379,0.768525388,
2014/6/10 0:00,2,2,1651,18200,1,0,0,3,1651,0,1946,0,15923 Vashon Hwy SW,Vashon,WA 98070,USA,7.34976848,17.56309823,0.53736574,
2014/6/10 0:00,4,2.5,2009,5000,2,0,0,3,2009,0,2014,0,2411 57th St SE,Auburn,WA 98092,USA,7.190660021,18.77878684,0.888123468,
2014/6/10 0:00,2,1.5,1010,7719,2,0,0,3,1010,0,1981,2013,2314 Blaine Ave NE,Renton,WA 98056,USA,6.155983527,47.28536631,0.271248255,
2014/6/10 0:00,4,1,1150,8184,1.5,0,0,3,1150,0,1947,2012,15562 9th Ave NE,Shoreline,WA 98155,USA,7.030154536,35.53463052,0.342644272,
2014/6/10 0:00,3,2.5,1780,6771,1,0,0,3,1230,550,1990,2009,8833 14th Ave SW,Seattle,WA 98106,USA,6.362729981,25.44030968,0.50767596,
2014/6/10 0:00,4,1,1740,11075,1.5,0,0,3,1740,0,1965,1993,2109 N 161st Pl,Shoreline,WA 98133,USA,6.095560118,27.52197827,0.268031239,
2014/6/10 0:00,3,1.75,1420,7650,1,0,0,4,1100,320,1984,0,2714 NE 4th Ct,Renton,WA 98056,USA,6.1075936,35.24646925,0.092353132,
2014/6/10 0:00,4,2.5,1930,9643,2,0,0,4,1930,0,1992,0,12108 SE 218th Pl,Kent,WA 98031,USA,6.158849951,22.30974294,0.838754382,
2014/6/10 0:00,2,1,1740,3622,1,0,0,4,950,790,1924,0,5237 Martin Luther King Jr Way S,Seattle,WA 98118,USA,7.20354361,24.85966822,0.130495729,
2014/6/10 0:00,3,1.75,2430,9133,1,0,0,4,1410,1020,1978,2000,4618 NE 22nd Pl,Renton,WA 98059,USA,6.624009919,20.20370615,0.161895306,
2014/6/10 0:00,3,1.75,1540,6909,1,0,0,4,920,620,1955,2009,16000-16098 15th Ave NE,Shoreline,WA 98155,USA,6.275671574,33.38295033,0.515914406,
2014/6/10 0:00,2,0.75,1392,43710,1.5,0,0,4,1392,0,1978,2000,17404 94th Ave SW,Vashon,WA 98070,USA,6.214157584,17.49996449,0.73125257,
2014/6/10 0:00,3,1.75,1890,9100,2,0,0,4,1890,0,1952,0,1633 N 192nd St,Shoreline,WA 98133,USA,7.431491711,21.24231686,0.910745935,
2014/6/10 0:00,4,2,1630,10375,1,0,0,5,1630,0,1968,0,17602 197th Pl NE,Woodinville,WA 98077,USA,6.379425063,32.09233636,0.397196083,
2014/6/10 0:00,3,1.75,1520,8625,1,0,0,3,1520,0,1976,0,19223 89th Ave NE,Bothell,WA 98011,USA,6.432196726,33.14218049,0.756536856,
2014/6/10 0:00,4,2.5,1960,7133,2,0,0,3,1960,0,2002,0,2125 NE 6th Cir,Renton,WA 98056,USA,7.017508403,26.65758798,0.066587544,
2014/6/10 0:00,4,2.5,2210,9427,2,0,0,3,2210,0,1999,0,475 S 190th St,Burien,WA 98148,USA,7.120883584,23.65957942,0.039708656,
2014/6/10 0:00,3,1.5,1530,7200,1,0,0,3,1530,0,1975,0,3005 NE 194th St,Lake Forest Park,WA 98155,USA,7.284753835,31.22700967,0.523428615,
2014/6/10 0:00,4,1.5,1680,11123,1,0,0,3,1130,550,1959,1989,236 NW 176th Pl,Shoreline,WA 98177,USA,6.564929222,33.91464477,0.081518671,
2014/6/10 0:00,4,1.75,1720,8750,1,0,0,3,860,860,1971,0,9813 NE 140th St,Kirkland,WA 98034,USA,7.706123031,24.55677133,0.88258571,
2014/6/10 0:00,4,2.75,1940,6555,2,0,0,3,1940,0,1990,2009,25804-25810 Lake Wilderness Country Club Dr SE,Maple Valley,WA 98038,USA,6.177446262,31.64518022,0.315025635,
2014/6/10 0:00,4,2.5,2530,7563,1,0,0,3,1440,1090,1978,0,9808 NE 204th Pl,Bothell,WA 98011,USA,6.286468994,25.09085101,0.019684102,
2014/6/10 0:00,2,1,1100,3598,1,0,0,4,1100,0,1926,1993,3242 15th Ave S,Seattle,WA 98144,USA,6.511611636,54.6417338,0.495701275,
2014/6/10 0:00,3,2.5,2090,6045,2,0,0,3,2090,0,2000,0,3307 NE 7th St,Renton,WA 98056,USA,6.359212892,28.54524504,0.926399781,
2014/6/10 0:00,4,1,1390,10800,1.5,0,0,4,1390,0,1941,1998,115 NW 132nd St,Seattle,WA 98177,USA,7.574029604,34.59563473,0.651355626,
2014/6/10 0:00,3,2.5,2340,5957,2,0,0,3,2340,0,1995,0,7821 NE 147th St,Kenmore,WA 98028,USA,6.40969312,26.97188727,0.564321845,
2014/6/10 0:00,3,3.25,1410,1246,3,0,0,3,1410,0,2005,0,9507 Ashworth Ave N,Seattle,WA 98103,USA,7.51028696,40.00604022,0.572339915,
2014/6/10 0:00,3,1.5,2010,9480,1,0,0,3,1570,440,1951,1994,11049 Sand Point Way NE,Seattle,WA 98125,USA,7.35335292,25.70013543,0.71863435,
2014/6/10 0:00,3,1.75,1870,7189,1,0,0,3,1270,600,1959,1989,6811 51st Ave S,Seattle,WA 98118,USA,6.153996849,36.72375324,0.234713932,
2014/6/10 0:00,5,2.25,1970,15247,1,0,0,3,1450,520,1986,0,4309 327th Pl SE,Fall City,WA 98024,USA,6.650980396,28.52530011,0.603990966,
2014/6/10 0:00,3,1.5,1290,1286,3,0,0,3,1290,0,2000,0,4507 Linden Ave N,Seattle,WA 98103,USA,6.979175889,48.3749174,0.498483177,
2014/6/10 0:00,2,1,1470,7137,1,0,0,3,1020,450,1941,1994,9736 Dayton Ave N,Seattle,WA 98103,USA,6.566630493,46.94070319,0.118375199,
2014/6/10 0:00,3,1.75,2290,14800,1,0,0,3,1620,670,1965,1993,5319 NE 201st Pl,Lake Forest Park,WA 98155,USA,6.245420632,31.88835291,0.150730485,
2014/6/10 0:00,5,2.5,2732,9500,1,0,2,4,1870,862,1975,0,1006 S 286th Pl,Federal Way,WA 98003,USA,7.819927155,19.9156275,0.733910696,
2014/6/10 0:00,4,1.75,2320,4322,1,0,0,3,1140,1180,1910,2006,3149 35th Ave S,Seattle,WA 98144,USA,7.089301182,28.03685223,0.615956424,
2014/6/10 0:00,4,2,1210,11100,1,0,0,4,1210,0,1955,2009,3911 147th Ave SE,Bellevue,WA 98006,USA,6.576527488,57.69452365,0.331374514,
2014/6/10 0:00,4,2.5,3020,8302,2,0,0,4,3020,0,1994,0,26529 161st Ave SE,Covington,WA 98042,USA,7.979820899,19.70490095,0.228389069,
2014/6/10 0:00,3,2,2220,10275,2,0,0,3,1640,580,1980,0,15 Mt Pilchuck Ave NW,Issaquah,WA 98027,USA,6.095210755,31.61496429,0.993261789,
2014/6/10 0:00,3,2.5,1800,5001,2,0,0,3,1800,0,1996,0,8230 NE 125th Ct,Kirkland,WA 98034,USA,7.900675789,35.76179349,0.1625813,
2014/6/10 0:00,3,2,2110,5150,1,0,0,5,1080,1030,1919,1934,4836 S Findlay St,Seattle,WA 98118,USA,6.957725865,34.94851564,0.087289335,
2014/6/10 0:00,5,2.75,2880,8364,2,0,0,3,2880,0,2006,0,407 Kitsap Ave NE,Renton,WA 98059,USA,7.81008236,20.87658868,0.848424989,
2014/6/10 0:00,4,2.75,2790,8853,2,0,0,3,2790,0,2013,1923,1030 SE 10th St,North Bend,WA 98045,USA,7.041153083,26.25558104,0.277946923,
2014/6/10 0:00,3,2,2180,4976,1.5,0,2,4,1680,500,1930,0,3763 SW Hinds St,Seattle,WA 98126,USA,6.84148918,36.40154044,0.355171018,
2014/6/10 0:00,4,2,2180,3870,1,0,0,3,1020,1160,1900,2005,729 23rd Ave,Seattle,WA 98122,USA,6.374427654,39.93332264,0.124709945,
2014/6/10 0:00,4,1.75,2440,5000,1,0,0,3,1340,1100,1954,2005,7328 12th Ave NW,Seattle,WA 98117,USA,7.280021001,30.92786469,0.456607725,
2014/6/10 0:00,5,3,3670,10583,1,0,0,5,2060,1610,1952,1998,5011 NE 180th St,Lake Forest Park,WA 98155,USA,7.410142821,20.02119039,0.312659495,
2014/6/10 0:00,4,2,2750,7807,1.5,0,0,5,2250,500,1916,0,12042 38th Ave NE,Seattle,WA 98125,USA,6.019639952,31.78989307,0.952217961,
2014/6/10 0:00,4,4.5,3870,35889,2,0,0,3,2530,1340,2001,0,24718 SE Mirrormont Dr,Issaquah,WA 98027,USA,6.048649,16.22772985,0.967555402,
2014/6/10 0:00,4,2.75,2490,9714,1,0,0,4,1400,1090,1983,0,10500-10598 NE 168th St,Bothell,WA 98011,USA,6.11614805,39.17003353,0.193081132,
2014/6/10 0:00,4,2.25,2560,9731,2,0,0,4,2560,0,1973,0,7014 NE 139th St,Kirkland,WA 98034,USA,6.717615623,34.75493499,0.800317469,
2014/6/10 0:00,3,1.75,2050,11856,1,0,0,3,1460,590,1962,2003,4040 134th Ave SE,Bellevue,WA 98006,USA,7.077948419,40.59889095,0.78880454,
2014/6/10 0:00,3,2.5,2510,6320,2,0,0,3,2510,0,1996,0,2651 230th Ave SE,Sammamish,WA 98075,USA,6.063292513,42.92383619,0.149999071,
2014/6/10 0:00,3,1.75,1820,5500,1,0,0,4,1620,200,1957,2001,4115 NE 62nd St,Seattle,WA 98115,USA,6.867501199,50.2061459,0.846696846,
2014/6/10 0:00,3,1.75,1760,8400,1,0,0,4,1460,300,1960,2001,7510 45th Ave SW,Seattle,WA 98136,USA,7.262660288,50.79564317,0.503484653,
2014/6/10 0:00,3,2.5,2550,45254,2,0,0,3,2550,0,2001,0,4792-4798 281st Ave NE,Redmond,WA 98053,USA,7.946314935,22.76817404,0.649734412,
2014/6/10 0:00,4,3.5,3510,9364,2,0,0,3,3510,0,2001,0,34809 SE Garden Ct,Snoqualmie,WA 98065,USA,6.448160704,29.77656854,0.348880601,
2014/6/10 0:00,3,2.75,2540,4694,2,0,0,3,2540,0,2005,0,1306 236th Pl NE,Sammamish,WA 98074,USA,6.461100751,42.13309752,0.116903019,
2014/6/10 0:00,5,2.75,3100,9825,2,0,2,4,3100,0,1950,1982,4251 NE 125th St,Seattle,WA 98125,USA,6.478791814,34.53101724,0.101647096,
2014/6/10 0:00,3,2,2080,3880,1,0,0,5,1160,920,1954,0,7735 27th Ave NW,Seattle,WA 98117,USA,7.434965311,43.66598279,0.856827046,
2014/6/10 0:00,3,3.5,2440,3427,2,0,0,3,1990,450,2000,0,2469 132nd Ave SE,Bellevue,WA 98005,USA,7.104565709,40.55634562,0.28545441,
2014/6/10 0:00,3,2.5,3000,25341,2,0,0,3,3000,0,1995,0,7617 245th Way NE,Redmond,WA 98053,USA,6.864716893,34.55566639,0.163000671,
2014/6/10 0:00,4,3.25,3490,7024,2,0,0,3,3490,0,2006,0,27520 SE 28th Ct,Sammamish,WA 98075,USA,7.156123102,29.62791572,0.100402007,
2014/6/10 0:00,5,3.25,2750,7500,2,0,1,3,2150,600,1937,1997,10237 NE 64th St,Kirkland,WA 98033,USA,7.3900472,36.30138995,0.221203655,
2014/6/10 0:00,4,2.5,3700,21755,1,0,4,3,2620,1080,1988,2000,4462 175th Pl SE,Bellevue,WA 98006,USA,6.208603939,34.89736564,0.08139215,
2014/6/10 0:00,4,2.5,3340,12248,2,0,1,3,2470,870,1998,2006,1919 Fairmount Ave SW,Seattle,WA 98126,USA,7.933912844,31.9921201,0.228786277,
2014/6/10 0:00,5,2.5,2550,20875,1,0,0,4,1610,940,1953,1983,11034 NE 26th Pl,Bellevue,WA 98004,USA,7.776269023,42.16329935,0.362986416,
2014/6/10 0:00,4,2.5,2580,3909,2,0,0,3,2580,0,2013,1923,1235 Market St,Kirkland,WA 98033,USA,7.033862878,49.27299923,0.208210979,
2014/6/10 0:00,6,3.75,2930,14980,2,0,3,3,2930,0,2013,1923,6478 167th Ln SE,Bellevue,WA 98006,USA,6.600238945,46.13946999,0.229819599,
2014/6/10 0:00,5,4,3760,28040,2,0,0,3,3760,0,1983,2009,4143 118th Ave NE,Kirkland,WA 98033,USA,6.806022525,33.08374715,0.934629883,
2014/6/10 0:00,5,3.25,3230,3825,2,0,0,3,2480,750,2014,0,6729 Earl Ave NW,Seattle,WA 98117,USA,7.055747074,46.17579254,0.264959061,
2014/6/10 0:00,3,3,2940,4622,2,0,0,4,2230,710,1988,0,4814 University View Pl NE,Seattle,WA 98105,USA,7.162049213,49.89139529,0.588031223,
2014/6/10 0:00,5,3.75,3630,6000,1.5,0,0,3,2470,1160,2004,2003,810 5th St,Kirkland,WA 98033,USA,7.242300182,43.41257181,0.890670933,
2014/6/10 0:00,4,2.5,3040,7000,2,0,0,3,3040,0,2001,0,7024 SE 20th St,Mercer Island,WA 98040,USA,7.990524904,50.10327406,0.231194612,
2014/6/10 0:00,5,3.25,5270,17232,2,0,1,3,4010,1260,1977,2003,5355 84th Pl SE,Mercer Island,WA 98040,USA,6.927861058,48.21856527,0.289397096,
2014/6/11 0:00,1,1,620,8261,1,0,0,3,620,0,1939,1969,9854 25th Ave SW,Seattle,WA 98106,USA,7.838736659,18.25808952,0.915213406,
2014/6/11 0:00,2,1,700,4700,1,0,0,5,700,0,1953,0,751 Redmond Ave NE,Renton,WA 98056,USA,7.527597488,31.60668298,0.945579557,
2014/6/11 0:00,3,1.75,1570,4875,1,0,0,4,1310,260,1977,0,26712 186th Ave SE,Covington,WA 98042,USA,7.742554132,14.75789265,0.942003099,
2014/6/11 0:00,3,1,1050,6300,1,0,0,3,1050,0,1942,1999,10102 33rd Ave SW,Seattle,WA 98146,USA,7.574418383,24.9712885,0.448457378,
2014/6/11 0:00,3,2,1640,5280,1.5,0,0,5,1640,0,1910,0,28 M St NE,Auburn,WA 98002,USA,6.051683929,22.89870091,0.210805697,
2014/6/11 0:00,3,1.5,1360,9760,1.5,0,0,5,1360,0,1984,0,43712 SE 150th St,North Bend,WA 98045,USA,6.102640957,27.20311483,0.238831931,
2014/6/11 0:00,5,1.5,1510,9078,1,0,0,4,1510,0,1959,0,2052 S 132nd St,SeaTac,WA 98168,USA,7.70027121,20.53760782,0.131622605,
2014/6/11 0:00,2,1.5,982,846,2,0,0,3,806,176,2006,0,10217 Aurora Ave N,Seattle,WA 98133,USA,6.02622003,41.59384282,0.756763259,
2014/6/11 0:00,3,1.5,1160,8906,1,0,0,3,1160,0,1962,2003,7327 33rd Ave S,Seattle,WA 98118,USA,6.393069716,30.68113651,0.614189181,
2014/6/11 0:00,2,1,1350,10096,1,0,2,4,1350,0,1952,0,428 Orchard Ave NE,North Bend,WA 98045,USA,7.657179601,20.24260614,0.87506157,
2014/6/11 0:00,3,2.5,1860,6607,2,0,0,3,1860,0,1989,0,1206 SW 349th St,Federal Way,WA 98023,USA,7.426786406,19.06515862,0.339060386,
2014/6/11 0:00,3,2.5,1870,4060,2,0,0,3,1870,0,2005,0,13303 SE 227th St,Kent,WA 98042,USA,6.338239066,21.89680137,0.989692588,
2014/6/11 0:00,3,1.75,1520,15090,1,0,0,4,1520,0,1968,0,28515 SE 228th St,Maple Valley,WA 98038,USA,6.099387348,28.93582834,0.2361365,
2014/6/11 0:00,2,1,860,3874,1,0,0,4,860,0,1931,0,915 N 1st St,Renton,WA 98057,USA,6.146987886,54.53795218,0.08356826,
2014/6/11 0:00,4,2.75,2414,7693,2,0,0,3,2414,0,2006,0,315 F St SE,Auburn,WA 98002,USA,6.502015375,16.07118904,0.794657761,
2014/6/11 0:00,5,3.5,2100,5107,2,0,0,3,1410,690,1999,0,10026 61st Ave S,Seattle,WA 98178,USA,6.982659124,18.87564716,0.510800182,
2014/6/11 0:00,3,2.5,2250,7294,2,0,0,3,2250,0,1994,0,5006 Highland Dr SE,Auburn,WA 98092,USA,7.008849232,19.40095594,0.05767819,
2014/6/11 0:00,3,1,1160,8813,1,0,0,3,1160,0,1952,2008,13319 1st Ave NE,Seattle,WA 98125,USA,6.733115425,34.53771348,0.796208322,
2014/6/11 0:00,3,1.75,1790,27427,1,0,0,3,1130,660,1978,0,43404 SE 76th St,Snoqualmie,WA 98065,USA,7.501726933,21.26045133,0.192042509,
2014/6/11 0:00,3,2.5,2456,7566,2,0,0,3,2456,0,2012,1912,33800-33998 12th Pl SW,Federal Way,WA 98023,USA,7.92936917,14.3210746,0.850987226,
2014/6/11 0:00,3,2.5,2210,7557,2,0,0,3,2210,0,1989,0,32739 47th Ave SW,Federal Way,WA 98023,USA,6.486334947,20.92660692,0.612463584,
2014/6/11 0:00,2,1,720,6686,1,0,0,3,720,0,1942,1999,9716 4th Ave NW,Seattle,WA 98117,USA,7.959844731,57.12653411,0.105277047,
2014/6/11 0:00,4,2.25,2030,13500,1,0,0,3,1230,800,1963,2008,20532 SE 159th St,Renton,WA 98059,USA,7.387330888,21.92511736,0.062216263,
2014/6/11 0:00,3,2.5,1430,1002,3,0,0,3,1430,0,2002,0,720 N 95th St,Seattle,WA 98103,USA,6.061633577,40.22557894,0.052555678,
2014/6/11 0:00,3,3.25,1460,1592,2,0,0,3,1130,330,2006,0,6003 Lanham Pl SW,Seattle,WA 98126,USA,6.898879389,33.728062,0.935870949,
2014/6/11 0:00,3,1.75,1170,8182,1,0,0,3,1170,0,1962,2003,14737 28th Ave NE,Shoreline,WA 98155,USA,7.427967706,33.85612274,0.95870401,
2014/6/11 0:00,3,1,940,10368,1,0,0,3,940,0,1965,1993,15550 NE 60th St,Redmond,WA 98052,USA,6.580262621,52.6798997,0.412629169,
2014/6/11 0:00,3,1,890,7200,1,0,0,3,890,0,1951,1994,3843 NE 113th St,Seattle,WA 98125,USA,7.01001249,51.86750937,0.939196679,
2014/6/11 0:00,3,2,1370,8336,1,0,0,5,1370,0,1964,0,2320 N 161st St,Shoreline,WA 98133,USA,7.555403511,34.00925949,0.309191654,
2014/6/11 0:00,3,1.5,1460,11407,1,0,0,3,1460,0,1954,2005,16044 33rd Ave NE,Lake Forest Park,WA 98155,USA,6.25686647,39.20094633,0.320830986,
2014/6/11 0:00,3,1.5,1270,1318,2,0,0,3,1080,190,2004,2003,3613 Gilman Ave W,Seattle,WA 98199,USA,6.770220774,44.71086469,0.175713751,
2014/6/11 0:00,3,2,1640,7201,1,0,0,3,1640,0,1948,1994,12711 37th Ave NE,Seattle,WA 98125,USA,7.803120091,27.34695951,0.97948921,
2014/6/11 0:00,4,2.5,2550,4500,2,0,0,3,2550,0,2009,0,564 Field Pl NE,Renton,WA 98059,USA,6.751170056,22.99903756,0.627395613,
2014/6/11 0:00,4,1,1860,4736,1.5,0,0,1,1860,0,1901,0,2411-2499 E Roy St,Seattle,WA 98112,USA,6.798212687,31.5494819,0.871746298,
2014/6/11 0:00,3,2.5,1420,2581,3,0,0,3,1420,0,2004,2003,136 N 101st St,Seattle,WA 98133,USA,7.455112362,40.06404278,0.565005969,
2014/6/11 0:00,4,2.5,2300,19250,1,0,0,4,2300,0,1955,2009,13406 423rd Ave SE,North Bend,WA 98045,USA,7.351299568,23.8537208,0.329875774,
2014/6/11 0:00,4,2.5,3170,10688,2,0,2,3,3170,0,2001,0,1118 U St NW,Auburn,WA 98001,USA,6.960661043,19.63018805,0.29375549,
2014/6/11 0:00,3,2,2060,4437,1,0,0,3,1030,1030,1929,0,3720 35th Ave SW,Seattle,WA 98126,USA,7.844051194,27.19382373,0.591365695,
2014/6/11 0:00,4,2.5,2180,7203,2,0,0,4,2180,0,1989,0,5055 NE 23rd St,Renton,WA 98059,USA,6.30527594,33.43848925,0.096245977,
2014/6/11 0:00,4,2.5,2090,9702,1,0,0,5,1320,770,1965,0,16135 Densmore Ave N,Shoreline,WA 98133,USA,7.64696391,28.19717631,0.193398121,
2014/6/11 0:00,4,1.75,1470,5350,1,0,0,3,980,490,1955,2005,10424 12th Ave NE,Seattle,WA 98125,USA,7.08232669,43.24715044,0.389360447,
2014/6/11 0:00,3,2.25,1630,2520,2,0,0,3,1630,0,2005,0,2009 25th Ave NE,Issaquah,WA 98029,USA,7.6054598,37.94973702,0.236929052,
2014/6/11 0:00,6,5,3440,4500,2,0,0,3,3280,160,2007,0,321 Hardie Ave NW,Renton,WA 98057,USA,7.467768215,18.34562914,0.705755491,
2014/6/11 0:00,3,1.75,1720,5899,1,0,1,3,1220,500,1986,0,4052 SW Myrtle St,Seattle,WA 98136,USA,6.851766414,41.63956283,0.575877869,
2014/6/11 0:00,3,2.5,3370,19585,2,0,0,3,3200,170,1951,1994,15043 Densmore Ave N,Shoreline,WA 98133,USA,6.100760296,22.19987033,0.490280574,
2014/6/11 0:00,4,3.5,2550,8698,2,0,0,3,2550,0,2007,0,8816 Venn Ave SE,Snoqualmie,WA 98065,USA,6.040576309,30.60046629,0.849749821,
2014/6/11 0:00,3,1.75,1730,8400,1,0,0,4,1400,330,1980,0,8605 169th Ct NE,Redmond,WA 98052,USA,7.850321373,37.61407608,0.169254934,
2014/6/11 0:00,2,1.75,1640,4080,1,0,0,3,840,800,1921,2000,4746 Thackeray Pl NE,Seattle,WA 98105,USA,7.308370364,42.55817367,0.567081836,
2014/6/11 0:00,3,1.75,1550,3680,1,0,0,3,1050,500,1927,2011,209 NW 73rd St,Seattle,WA 98117,USA,6.503416601,52.05460992,0.220374876,
